YEAR,Region,Country,LOC,Block,HYBRID1,Pre,Commercial name,Family relatedness,density,USDA_GROUP,mean_yield,Comment,NEW LOC,NEW Block,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3151,NM3329,DKC3151,Female Group 8,65,CLAY,6.2037,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3151,NM3329,DKC3151,Female Group 8,80,CLAY,6.613516667,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3151,NM3329,DKC3151,Female Group 8,95,CLAY,6.65787,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3151,NM3329,DKC3151,Female Group 8,110,CLAY,6.628735294,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3203,EG3222,DKC3203,Female Group 18,80,CLAY,6.399378571,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3203,EG3222,DKC3203,Female Group 18,110,CLAY,6.4917625,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3472,ED3412,DKC3472,Female Group 7,80,CLAY,5.751272727,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3705,NF3715,DKC3705,Female Group 10,50,CLAY,6.389186667,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3705,NF3715,DKC3705,Female Group 10,80,CLAY,6.800907143,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3705,NF3715,DKC3705,Female Group 10,110,CLAY,6.301916667,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3717,NG3724,DKC3717,Female Group 6,65,CLAY,6.35566,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3717,NG3724,DKC3717,Female Group 6,80,CLAY,5.801461538,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3717,NG3724,DKC3717,Female Group 6,95,CLAY,6.747218182,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3717,NG3724,DKC3717,Female Group 6,110,CLAY,6.779184615,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3730,EL4016,DKC3730,Female Group 10,65,CLAY,5.73064,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3730,EL4016,DKC3730,Female Group 10,95,CLAY,6.510525,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3730,EL4016,DKC3730,Female Group 10,110,CLAY,6.570545455,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3759,MPB372,DKC3759,Female Group 4,50,CLAY,6.321746667,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,DKC3759,MPB372,DKC3759,Female Group 4,80,CLAY,7.165633333,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,P7535,P7535,P7535,,65,CLAY,3.3755,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,P7535,P7535,P7535,,80,CLAY,5.286054545,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,1,P7535,P7535,P7535,,95,CLAY,5.365381818,,6GRU2,L1,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC2949,EA3204,DKC2949,Female Group 14,50,CLAY,5.55406,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC2949,EA3204,DKC2949,Female Group 14,65,CLAY,5.674276923,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC2949,EA3204,DKC2949,Female Group 14,95,CLAY,6.029876923,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC2960,EC2907,DKC2960,Female Group 14,50,CLAY,5.48337,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC2960,EC2907,DKC2960,Female Group 14,80,CLAY,6.286938462,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3151,NM3329,DKC3151,Female Group 8,50,CLAY,5.715591667,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3151,NM3329,DKC3151,Female Group 8,80,CLAY,6.772090909,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3203,EG3222,DKC3203,Female Group 18,65,CLAY,7.016366667,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3476,EC3406,DKC3476,Female Group 1,50,CLAY,5.814809091,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3476,EC3406,DKC3476,Female Group 1,65,CLAY,5.987553846,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3476,EC3406,DKC3476,Female Group 1,80,CLAY,6.31117,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3476,EC3406,DKC3476,Female Group 1,95,CLAY,6.269342857,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3476,EC3406,DKC3476,Female Group 1,110,CLAY,6.54064,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3705,NF3715,DKC3705,Female Group 10,65,CLAY,6.712875,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3717,NG3724,DKC3717,Female Group 6,50,CLAY,5.767727273,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3717,NG3724,DKC3717,Female Group 6,95,CLAY,6.452353846,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3730,EL4016,DKC3730,Female Group 10,50,CLAY,5.77821,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3730,EL4016,DKC3730,Female Group 10,80,CLAY,6.342246154,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3730,EL4016,DKC3730,Female Group 10,95,CLAY,6.6633,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3730,EL4016,DKC3730,Female Group 10,110,CLAY,6.429325,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3759,MPB372,DKC3759,Female Group 4,50,CLAY,5.963591667,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,DKC3759,MPB372,DKC3759,Female Group 4,65,CLAY,6.23245,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,P7535,P7535,P7535,,50,CLAY,3.988390909,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,2,P7535,P7535,P7535,,65,CLAY,3.8622,,6GRU2,L2,,,,,
2016,Early central East,Russia,6GRU2 L,3,DKC2960,EC2907,DKC2960,Female Group 14,110,CLAY,6.631385714,,6GRU2,L3,,,,,
2016,Early central East,Russia,6GRU2 L,3,DKC3759,MPB372,DKC3759,Female Group 4,80,CLAY,6.852675,,6GRU2,L3,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC2960,EC2907,DKC2960,Female Group 14,65,CLAY,6.306466667,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC2960,EC2907,DKC2960,Female Group 14,80,CLAY,6.86945,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC2960,EC2907,DKC2960,Female Group 14,95,CLAY,6.784735714,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC3759,MPB372,DKC3759,Female Group 4,50,CLAY,5.905983333,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC3759,MPB372,DKC3759,Female Group 4,65,CLAY,6.7219,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC3759,MPB372,DKC3759,Female Group 4,80,CLAY,6.827636364,,6GRU2,L4,,,,,
2016,Early central East,Russia,6GRU2 L,4,DKC3759,MPB372,DKC3759,Female Group 4,110,CLAY,6.665192308,,6GRU2,L4,,,,,
2016,Early central East,Ukraine,6GUA1 L,2,DKC3050,EN2930,DKC3050,Female Group 31,95,CLAY,6.184766667,,6GUA1,L2,,,,,
2016,Early central East,Ukraine,6GUA1 L,2,DKC3441,EM3456,DKC3441,Female Group 31,65,CLAY,8.221365517,,6GUA1,L2,,,,,
2016,Early central East,Ukraine,6GUA1 L,2,DKC3441,EM3456,DKC3441,Female Group 31,110,CLAY,8.073825,,6GUA1,L2,,,,,
2016,Early central East,Ukraine,6GUA1 L,3,DKC3050,EN2930,DKC3050,Female Group 31,50,CLAY,8.106057692,,6GUA1,L3,,,,,
2016,Early central East,Ukraine,6GUA1 L,3,DKC3441,EM3456,DKC3441,Female Group 31,50,CLAY,8.022365217,,6GUA1,L3,,,,,
2016,Early central East,Ukraine,6GUA1 L,3,DKC3441,EM3456,DKC3441,Female Group 31,65,CLAY,8.692155556,,6GUA1,L3,,,,,
2016,Early central East,Ukraine,6GUA1 L,3,DKC3441,EM3456,DKC3441,Female Group 31,110,CLAY,9.472244,,6GUA1,L3,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3711,EH3708,DKC3711,Female Group 10,50,CLAY,9.146822857,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3711,EH3708,DKC3711,Female Group 10,65,CLAY,8.39396875,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3711,EH3708,DKC3711,Female Group 10,80,CLAY,6.885980645,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3711,EH3708,DKC3711,Female Group 10,95,CLAY,7.28281,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3795,EF3318,DKC3795,Female Group 12,50,CLAY,8.195614815,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3795,EF3318,DKC3795,Female Group 12,65,CLAY,7.894087097,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3795,EF3318,DKC3795,Female Group 12,80,CLAY,8.694503448,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3795,EF3318,DKC3795,Female Group 12,95,CLAY,8.689677778,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA2 L,1,DKC3795,EF3318,DKC3795,Female Group 12,110,CLAY,8.533315385,,6GUA2,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,DKC3795,EF3318,DKC3795,Female Group 12,50,CLAY,4.894479412,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,DKC3795,EF3318,DKC3795,Female Group 12,65,CLAY,5.206134375,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,DKC3795,EF3318,DKC3795,Female Group 12,80,CLAY,5.743851515,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,DKC3795,EF3318,DKC3795,Female Group 12,95,CLAY,5.084093103,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,PR38N86,PR38N86,PR38N86,,50,CLAY,5.331645714,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,PR38N86,PR38N86,PR38N86,,65,CLAY,5.657444118,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,PR38N86,PR38N86,PR38N86,,80,CLAY,6.149226471,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,PR38N86,PR38N86,PR38N86,,95,CLAY,5.814494444,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,1,PR38N86,PR38N86,PR38N86,,110,CLAY,6.478144737,,6GUA3,L1,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,DKC3795,EF3318,DKC3795,Female Group 12,50,CLAY,5.223894118,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,DKC3795,EF3318,DKC3795,Female Group 12,65,CLAY,6.063779412,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,DKC3795,EF3318,DKC3795,Female Group 12,95,CLAY,6.651343243,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,DKC3795,EF3318,DKC3795,Female Group 12,110,CLAY,5.655521053,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,PR38N86,PR38N86,PR38N86,,50,CLAY,5.621658065,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,PR38N86,PR38N86,PR38N86,,65,CLAY,6.047416667,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,PR38N86,PR38N86,PR38N86,,80,CLAY,5.897712903,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,PR38N86,PR38N86,PR38N86,,95,CLAY,6.54269375,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,2,PR38N86,PR38N86,PR38N86,,110,CLAY,6.0559,,6GUA3,L2,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,DKC3795,EF3318,DKC3795,Female Group 12,50,CLAY,5.445781818,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,DKC3795,EF3318,DKC3795,Female Group 12,65,CLAY,5.677,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,DKC3795,EF3318,DKC3795,Female Group 12,80,CLAY,5.687577419,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,DKC3795,EF3318,DKC3795,Female Group 12,95,CLAY,5.814991667,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,DKC3795,EF3318,DKC3795,Female Group 12,110,CLAY,5.890805556,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,PR38N86,PR38N86,PR38N86,,50,CLAY,5.60939375,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,PR38N86,PR38N86,PR38N86,,65,CLAY,5.8762,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,PR38N86,PR38N86,PR38N86,,80,CLAY,6.1299,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,PR38N86,PR38N86,PR38N86,,95,CLAY,6.481718182,,6GUA3,L3,,,,,
2016,Early central East,Ukraine,6GUA3 L,3,PR38N86,PR38N86,PR38N86,,110,CLAY,6.186425,,6GUA3,L3,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6050,EN6010,DKC6050,Female Group 39,95,LOAM,12.43125,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6050,EN6010,DKC6050,Female Group 39,110,LOAM,14.58461538,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6050,EN6010,DKC6050,Female Group 39,125,LOAM,18.98571429,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6340,EM6312,DKC6340,Female Group 59,80,LOAM,14.83076923,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6340,EM6312,DKC6340,Female Group 59,95,LOAM,17.69411765,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6340,EM6312,DKC6340,Female Group 59,110,LOAM,17.27142857,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6650,EN6630,DKC6650,Female Group 57,80,LOAM,14.35714286,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6650,EN6630,DKC6650,Female Group 57,95,LOAM,18.69411765,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6650,EN6630,DKC6650,Female Group 57,110,LOAM,18.32857143,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6650,EN6630,DKC6650,Female Group 57,125,LOAM,18.88,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6664,EP6214,DKC6664,Female Group 50,80,LOAM,16.80714286,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6664,EP6214,DKC6664,Female Group 50,95,LOAM,17.4,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6664,EP6214,DKC6664,Female Group 50,125,LOAM,18.89375,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6728,EI6721,DKC6728,Female Group 60,80,LOAM,12.17692308,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6728,EI6721,DKC6728,Female Group 60,95,LOAM,13.18666667,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6728,EI6721,DKC6728,Female Group 60,110,LOAM,14.61428571,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6728,EI6721,DKC6728,Female Group 60,125,LOAM,14.22666667,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6752,EN6737,DKC6752,Female Group 52,95,LOAM,16.08125,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6752,EN6737,DKC6752,Female Group 52,110,LOAM,17.37857143,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6752,EN6737,DKC6752,Female Group 52,125,LOAM,17.87333333,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6795,EF6715,DKC6795,Female Group 2,80,LOAM,14.48,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6795,EF6715,DKC6795,Female Group 2,95,LOAM,16.34666667,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6795,EF6715,DKC6795,Female Group 2,110,LOAM,15.86875,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6795,EF6715,DKC6795,Female Group 2,125,LOAM,16.2875,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6815,EH6716,DKC6815,Female Group 58,80,LOAM,15.79230769,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6815,EH6716,DKC6815,Female Group 58,95,LOAM,14.90714286,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6815,EH6716,DKC6815,Female Group 58,110,LOAM,15.19285714,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC6815,EH6716,DKC6815,Female Group 58,125,LOAM,13.23333333,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC7050,EN7005,DKC7050,Female Group 63,80,LOAM,14.64375,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC7050,EN7005,DKC7050,Female Group 63,95,LOAM,16.33529412,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC7050,EN7005,DKC7050,Female Group 63,110,LOAM,17.225,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,DKC7050,EN7005,DKC7050,Female Group 63,125,LOAM,17.73529412,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EN6910,EN6910,EN6910,Female Group 53,80,LOAM,10.19333333,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EN6910,EN6910,EN6910,Female Group 53,95,LOAM,14.25882353,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EN6910,EN6910,EN6910,Female Group 53,110,LOAM,17.34285714,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EN6910,EN6910,EN6910,Female Group 53,125,LOAM,15.40625,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EP6741,EP6741,EP6741,Female Group 51,80,LOAM,13.43333333,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EP6741,EP6741,EP6741,Female Group 51,95,LOAM,12.98,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EP6741,EP6741,EP6741,Female Group 51,110,LOAM,15.27272727,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,EP6741,EP6741,EP6741,Female Group 51,125,LOAM,14.86153846,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,P1758,P1758,P1758,,95,LOAM,14.5125,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,P1758,P1758,P1758,,110,LOAM,18.06428571,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R1,1,P1758,P1758,P1758,,125,LOAM,18.2875,,5ITA1,R1,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6050,EN6010,DKC6050,Female Group 39,65,LOAM,15.73125,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6050,EN6010,DKC6050,Female Group 39,80,LOAM,17.57,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6050,EN6010,DKC6050,Female Group 39,95,LOAM,18.24615385,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6050,EN6010,DKC6050,Female Group 39,125,LOAM,18.83571429,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6340,EM6312,DKC6340,Female Group 59,65,LOAM,15.1,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6340,EM6312,DKC6340,Female Group 59,80,LOAM,16.39230769,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6340,EM6312,DKC6340,Female Group 59,110,LOAM,17.13571429,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6340,EM6312,DKC6340,Female Group 59,125,LOAM,16.15333333,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6650,EN6630,DKC6650,Female Group 57,65,LOAM,17.5625,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6650,EN6630,DKC6650,Female Group 57,80,LOAM,15.41818182,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6650,EN6630,DKC6650,Female Group 57,95,LOAM,19.36923077,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6650,EN6630,DKC6650,Female Group 57,110,LOAM,17.04666667,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6650,EN6630,DKC6650,Female Group 57,125,LOAM,19.11428571,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6664,EP6214,DKC6664,Female Group 50,65,LOAM,15.66666667,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6664,EP6214,DKC6664,Female Group 50,80,LOAM,17.78461538,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6664,EP6214,DKC6664,Female Group 50,95,LOAM,19.69230769,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6664,EP6214,DKC6664,Female Group 50,110,LOAM,19.03333333,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6664,EP6214,DKC6664,Female Group 50,125,LOAM,20.88571429,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6728,EI6721,DKC6728,Female Group 60,65,LOAM,16.30769231,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6728,EI6721,DKC6728,Female Group 60,80,LOAM,15.92,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6728,EI6721,DKC6728,Female Group 60,95,LOAM,17.42307692,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6728,EI6721,DKC6728,Female Group 60,110,LOAM,17.17142857,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6728,EI6721,DKC6728,Female Group 60,125,LOAM,14.56428571,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6752,EN6737,DKC6752,Female Group 52,80,LOAM,13.92857143,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6752,EN6737,DKC6752,Female Group 52,95,LOAM,16.99285714,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6752,EN6737,DKC6752,Female Group 52,125,LOAM,16.78666667,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6795,EF6715,DKC6795,Female Group 2,65,LOAM,15.13333333,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6795,EF6715,DKC6795,Female Group 2,95,LOAM,15.76153846,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6795,EF6715,DKC6795,Female Group 2,110,LOAM,15.90714286,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6795,EF6715,DKC6795,Female Group 2,125,LOAM,16.50625,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6815,EH6716,DKC6815,Female Group 58,65,LOAM,16.21428571,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6815,EH6716,DKC6815,Female Group 58,80,LOAM,15.89230769,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6815,EH6716,DKC6815,Female Group 58,95,LOAM,14,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC6815,EH6716,DKC6815,Female Group 58,125,LOAM,16.98461538,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC7050,EN7005,DKC7050,Female Group 63,65,LOAM,15.475,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC7050,EN7005,DKC7050,Female Group 63,80,LOAM,16.73333333,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC7050,EN7005,DKC7050,Female Group 63,95,LOAM,16.27857143,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC7050,EN7005,DKC7050,Female Group 63,110,LOAM,17.2,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,DKC7050,EN7005,DKC7050,Female Group 63,125,LOAM,18.75625,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EN6910,EN6910,EN6910,Female Group 53,80,LOAM,15.8,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EN6910,EN6910,EN6910,Female Group 53,95,LOAM,15.37142857,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EN6910,EN6910,EN6910,Female Group 53,125,LOAM,16.92666667,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EP6741,EP6741,EP6741,Female Group 51,65,LOAM,14.86,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EP6741,EP6741,EP6741,Female Group 51,80,LOAM,15.59,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EP6741,EP6741,EP6741,Female Group 51,95,LOAM,15.59230769,,5ITA1,R2,,,,,
2015,Late ME6,Italy,5ITA1_R2,2,EP6741,EP6741,EP6741,Female Group 51,125,LOAM,16.63125,,5ITA1,R2,,,,,
